vote,county,town,village,no,name,party,gender,birth,age,birth_place,education,is_current,is_win,is_no2,has_account
107年村(里)長選舉,新竹縣,關西鎮,新力里,1,張瑞洲,無黨籍及未經政黨推薦,男,'0571101,50,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,關西鎮,新力里,2,劉復嵐,無黨籍及未經政黨推薦,男,'0630509,44,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,新力里,3,呂清浪,中國國民黨,男,'0430825,64,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,南和里,1,張盛禮,無黨籍及未經政黨推薦,男,'0371203,69,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,南和里,2,古志創,無黨籍及未經政黨推薦,男,'0440330,63,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,南和里,3,陳昌燕,無黨籍及未經政黨推薦,男,'0490610,58,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,南和里,4,呂天意,無黨籍及未經政黨推薦,男,'0580109,49,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,南和里,5,戴泉沐,無黨籍及未經政黨推薦,男,'0400922,67,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,關西鎮,東山里,1,吳成崇,無黨籍及未經政黨推薦,男,'0650525,42,臺北市,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,關西鎮,東山里,2,周廷珍,無黨籍及未經政黨推薦,男,'0390815,68,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,南新里,1,陳金謹,無黨籍及未經政黨推薦,男,'0520715,55,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,關西鎮,南新里,2,宋昌富,無黨籍及未經政黨推薦,男,'0521205,54,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,關西鎮,東平里,1,鄧光明,無黨籍及未經政黨推薦,男,'0470308,60,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,關西鎮,東平里,2,劉邦河,無黨籍及未經政黨推薦,男,'0430727,64,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,孝勢村,1,張尚偉,中國國民黨,男,'0690808,38,臺灣省,大學,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,孝勢村,2,鄭國平,中國國民黨,男,'0390425,68,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,仁勢村,1,彭滿嬌,中國國民黨,女,'0320604,75,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,仁勢村,2,范盛添,無黨籍及未經政黨推薦,男,'0601118,47,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,愛勢村,1,謝春蘭,無黨籍及未經政黨推薦,女,'0511209,55,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,愛勢村,2,廖正仁,中國國民黨,男,'0590827,48,桃園市,碩士,Y," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,信勢村,1,陳國堯,無黨籍及未經政黨推薦,男,'0660714,41,臺灣省,大學,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,信勢村,2,許美蓮,中國國民黨,女,'0421005,65,桃園市,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,信勢村,3,徐勝昌,中國國民黨,男,'0450325,62,桃園市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中勢村,1,李麟盛,無黨籍及未經政黨推薦,男,'0460209,61,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中勢村,2,葉美秀,中國國民黨,女,'0400208,67,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,德盛村,1,范洋坤,中國國民黨,男,'0280920,79,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,德盛村,2,戴聰明,無黨籍及未經政黨推薦,男,'0501110,57,新北市,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,德盛村,3,張兆欽,無黨籍及未經政黨推薦,男,'0520926,55,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,德盛村,4,黃秀松,無黨籍及未經政黨推薦,男,'0320422,75,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,和興村,1,徐富煥,無黨籍及未經政黨推薦,男,'0351006,72,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,和興村,2,沈萬桔,無黨籍及未經政黨推薦,男,'0390116,68,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,和興村,3,李淑英,無黨籍及未經政黨推薦,女,'0520806,55,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,長嶺村,1,鄭瑞騰,中國國民黨,男,'0470410,60,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,長嶺村,2,莊慶國,無黨籍及未經政黨推薦,男,'0480726,59,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,長嶺村,3,鍾金郎,中國國民黨,男,'0310625,76,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,長安村,1,盧潮鉅,中國國民黨,男,'0380106,69,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖口村,1,吳文清,無黨籍及未經政黨推薦,男,'0440620,63,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖口村,2,彭新明,無黨籍及未經政黨推薦,男,'0530410,54,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖口村,3,陳在鋥,無黨籍及未經政黨推薦,男,'0440419,63,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖口村,4,馮櫻花,無黨籍及未經政黨推薦,女,'0420810,65,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖鏡村,1,羅美搖,中國國民黨,男,'0440316,63,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖南村,1,李周秋蓉,中國國民黨,女,'0430315,64,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,湖南村,2,陳昌源,無黨籍及未經政黨推薦,男,'0570625,50,桃園市,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,波羅村,1,魏秀春,無黨籍及未經政黨推薦,女,'0460216,61,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,波羅村,2,葉豐田,中國國民黨,男,'0490308,58,臺灣省,專科,Y,*," ",Y
107年村(里)長選舉,新竹縣,湖口鄉,鳳凰村,1,何初軒,無黨籍及未經政黨推薦,男,'0520822,55,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,鳳凰村,2,林金在,中國國民黨,男,'0490822,58,新北市,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,鳳山村,1,吳美鶯,中國國民黨,女,'0430713,64,臺南市,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中興村,1,劉醇文,中國國民黨,男,'0680428,39,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中興村,2,呂芳營,中國國民黨,男,'0340318,73,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中興村,3,彭焦妹,中國國民黨,女,'0381010,69,桃園市,高中,Y," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,信義村,1,陳在堯,中國國民黨,男,'0410718,66,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,信義村,2,徐玉霞,中國國民黨,女,'0430320,64,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中正村,1,張德謙,無黨籍及未經政黨推薦,男,'0601217,46,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,湖口鄉,中正村,2,葉美珠,無黨籍及未經政黨推薦,女,'0530310,54,臺灣省,高中,N," "," ",Y
107年村(里)長選舉,新竹縣,湖口鄉,東興村,1,張紹仁,無黨籍及未經政黨推薦,男,'0540927,53,臺灣省,高中(職)以下,Y,*," ",Y
107年村(里)長選舉,新竹縣,湖口鄉,東興村,2,劉紫縈,中國國民黨,女,'0530903,54,臺北市,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,東興村,3,劉羅鑫,無黨籍及未經政黨推薦,男,'0440522,63,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,勝利村,1,連建源,中國國民黨,男,'0531010,54,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,湖口鄉,勝利村,2,夏金裕,中國國民黨,男,'0471110,60,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,福興村,1,謝瑞珠,無黨籍及未經政黨推薦,女,'0520220,55,桃園市,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,福興村,2,許玉麟,無黨籍及未經政黨推薦,男,'0450825,62,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,後湖村,1,張俊源,無黨籍及未經政黨推薦,男,'0690323,38,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,後湖村,2,鍾萍森,無黨籍及未經政黨推薦,男,'0651206,41,臺灣省,專科,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,青埔村,1,鍾廷釧,無黨籍及未經政黨推薦,男,'0470418,60,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,埔和村,1,姚朝,無黨籍及未經政黨推薦,男,'0431018,64,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,埔和村,2,林政佑,無黨籍及未經政黨推薦,男,'0751130,31,臺灣省,大學,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,瑞興村,1,徐錦真,無黨籍及未經政黨推薦,男,'0360415,71,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,瑞興村,2,沈源興,無黨籍及未經政黨推薦,男,'0451020,62,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,瑞興村,3,李兆恩,無黨籍及未經政黨推薦,男,'0771230,29,臺灣省,大學,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,坡頭村,1,朱錦常,無黨籍及未經政黨推薦,男,'0551002,52,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,坡頭村,2,史銘鈞,無黨籍及未經政黨推薦,男,'0670107,40,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,中崙村,1,劉錦嫦,無黨籍及未經政黨推薦,女,'0400215,67,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,重興村,1,曾援智,無黨籍及未經政黨推薦,男,'0531115,54,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,新豐村,1,吳石明,無黨籍及未經政黨推薦,男,'0510928,56,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,員山村,1,陳錦灶,中國國民黨,男,'0430101,64,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,員山村,2,吳國禎,無黨籍及未經政黨推薦,男,'0621018,45,臺灣省,碩士,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,松林村,1,江兆龍,無黨籍及未經政黨推薦,男,'0370315,70,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,松林村,2,姜禮泉,中國國民黨,男,'0440610,63,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,松林村,3,吳俊蔚,無黨籍及未經政黨推薦,男,'0670529,40,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,上坑村,1,戴泰爨,無黨籍及未經政黨推薦,男,'0480512,59,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,上坑村,2,陳淂明,無黨籍及未經政黨推薦,男,'0570910,50,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,上坑村,3,李枝霖,無黨籍及未經政黨推薦,男,'0491031,58,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,鳳坑村,1,姜禮本,無黨籍及未經政黨推薦,男,'0561010,51,臺灣省,專科,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,鳳坑村,2,方文祥,無黨籍及未經政黨推薦,男,'0591109,48,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,忠孝村,1,林文達,無黨籍及未經政黨推薦,男,'0440320,63,桃園市,專科,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,忠孝村,2,陳讚榮,中國國民黨,男,'0430302,64,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,山崎村,1,陳濬鴻,無黨籍及未經政黨推薦,男,'0490411,58,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,山崎村,2,曾乾輝,無黨籍及未經政黨推薦,男,'0470810,60,臺灣省,大學,Y," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,松柏村,1,許慶紅,無黨籍及未經政黨推薦,男,'0510207,56,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,松柏村,2,陳春梅,無黨籍及未經政黨推薦,女,'0580219,49,臺灣省,碩士,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,崎頂村,1,葉水森,中國國民黨,男,'0410628,66,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,新豐鄉,崎頂村,2,宋秀珠,無黨籍及未經政黨推薦,女,'0500405,57,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,新豐鄉,崎頂村,3,陳振昌,無黨籍及未經政黨推薦,男,'0371010,70,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,五龍村,1,彭進廷,中國國民黨,男,'0450920,62,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,五龍村,2,温兆水,無黨籍及未經政黨推薦,男,'0380106,69,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,華龍村,1,田興業,無黨籍及未經政黨推薦,男,'0550401,52,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,秀湖村,1,曾達賢,中國國民黨,男,'0440726,63,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,秀湖村,2,鍾煙貴,中國國民黨,男,'0410302,66,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,永興村,1,官大傳,無黨籍及未經政黨推薦,男,'0740515,33,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,永興村,2,馮凱睿,無黨籍及未經政黨推薦,男,'0520130,55,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,石潭村,1,曾榮來,無黨籍及未經政黨推薦,男,'0440319,63,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,石潭村,2,邱創桂,中國國民黨,男,'0410830,66,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,新鳳村,1,吳昌樺,無黨籍及未經政黨推薦,男,'0620101,45,臺灣省,專科,N,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,新鳳村,2,范振欽,中國國民黨,男,'0540402,53,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,中坑村,1,林永堯,無黨籍及未經政黨推薦,男,'0431004,64,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,中坑村,2,羅文生,無黨籍及未經政黨推薦,男,'0450919,62,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,水坑村,1,彭文中,無黨籍及未經政黨推薦,男,'0510928,56,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,水坑村,2,宋協展,中國國民黨,男,'0660502,41,臺灣省,大學,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,文林村,1,鄧煥源,無黨籍及未經政黨推薦,男,'0430728,64,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,芎林村,1,陳昌輝,無黨籍及未經政黨推薦,男,'0631009,44,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,芎林村,2,官秀娘,無黨籍及未經政黨推薦,女,'0441025,63,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,芎林村,3,姜義昌,無黨籍及未經政黨推薦,男,'0411110,66,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,上山村,1,彭達棟,無黨籍及未經政黨推薦,男,'0370818,70,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,芎林鄉,上山村,2,林祺堯,無黨籍及未經政黨推薦,男,'0410101,66,臺灣省,專科,Y," "," ",N
107年村(里)長選舉,新竹縣,芎林鄉,下山村,1,何信橋,無黨籍及未經政黨推薦,男,'0491110,58,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,橫山村,1,黃振明,無黨籍及未經政黨推薦,男,'0540810,53,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,橫山村,2,羅炳程,無黨籍及未經政黨推薦,男,'0451112,62,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,橫山村,3,林銀霞,中國國民黨,女,'0450614,62,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,田寮村,1,彭畇富,中國國民黨,男,'0481013,59,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,田寮村,2,梁少枝,無黨籍及未經政黨推薦,男,'0451001,62,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,南昌村,1,曾勝淇,無黨籍及未經政黨推薦,男,'0461116,61,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,豐鄉村,1,林進樟,無黨籍及未經政黨推薦,男,'0540308,53,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,豐鄉村,2,楊熾鈞,無黨籍及未經政黨推薦,男,'0410115,66,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,豐田村,1,甘興貴,無黨籍及未經政黨推薦,男,'0460210,61,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,豐田村,2,胡慶煜,中國國民黨,男,'0531108,54,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,內灣村,1,賴文增,無黨籍及未經政黨推薦,男,'0440518,63,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,內灣村,2,黃世杰,無黨籍及未經政黨推薦,男,'0580722,49,臺灣省,專科,N,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,福興村,1,溫慶保,無黨籍及未經政黨推薦,男,'0541023,53,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,沙坑村,1,鄒阿日,中國國民黨,男,'0301206,76,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,新興村,1,吳泳河,無黨籍及未經政黨推薦,男,'0440402,63,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,大肚村,1,徐洪正,中國國民黨,男,'0460717,61,臺灣省,大學,Y,*," ",N
107年村(里)長選舉,新竹縣,橫山鄉,大肚村,2,傅樹英,中國國民黨,女,'0420627,65,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,力行村,1,羅金城,無黨籍及未經政黨推薦,男,'0541103,53,臺灣省,大學,Y," "," ",N
107年村(里)長選舉,新竹縣,橫山鄉,力行村,2,高富元,無黨籍及未經政黨推薦,男,'0290125,78,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,新竹縣,北埔鄉,北埔村,1,洪錦麟,中國國民黨,男,'0370426,70,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹縣,北埔鄉,北埔村,2,何一修,無黨籍及未經政黨推薦,男,'0481025,59,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹縣,北埔鄉,南興村,1,林仁發,無黨籍及未經政黨推薦,男,'0390706,68,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹縣,北埔鄉,南興村,2,彭瑞麟,無黨籍及未經政黨推薦,男,'0421212,64,臺灣省,碩士,N," "," ",N
